sale_id,store_id,product_id,sale_date,quantity,revenue
664,S001,P018,2026-06-19,8,119.92
665,S001,P019,2026-06-19,5,139.95
666,S001,P020,2026-06-19,7,524.93
667,S002,P001,2026-06-19,6,359.94
668,S002,P002,2026-06-19,6,239.94
669,S002,P003,2026-06-19,6,539.94
670,S002,P004,2026-06-19,4,79.96
671,S002,P005,2026-06-19,8,239.92
672,S002,P006,2026-06-19,9,1079.91
673,S002,P007,2026-06-19,8,799.92
674,S002,P008,2026-06-19,2,159.98
675,S002,P009,2026-06-19,5,249.95
676,S002,P010,2026-06-19,8,199.92
677,S002,P011,2026-06-19,6,269.94
678,S002,P012,2026-06-19,5,174.95
679,S002,P013,2026-06-19,3,89.97
680,S002,P014,2026-06-19,7,139.93
681,S002,P015,2026-06-19,8,439.92
682,S002,P016,2026-06-19,5,349.95
683,S002,P017,2026-06-19,5,174.95
684,S002,P018,2026-06-19,4,59.96
685,S002,P019,2026-06-19,8,223.92
686,S002,P020,2026-06-19,3,224.97
687,S003,P001,2026-06-19,8,479.92
688,S003,P002,2026-06-19,7,279.93
689,S003,P003,2026-06-19,4,359.96
690,S003,P004,2026-06-19,8,159.92
691,S003,P005,2026-06-19,8,239.92
692,S003,P006,2026-06-19,8,959.92
693,S003,P007,2026-06-19,7,699.93
694,S003,P008,2026-06-19,1,79.99
695,S003,P009,2026-06-19,5,249.95
696,S003,P010,2026-06-19,2,49.98
697,S003,P011,2026-06-19,7,314.93
698,S003,P012,2026-06-19,4,139.96
699,S003,P013,2026-06-19,3,89.97
700,S003,P014,2026-06-19,4,79.96
701,S003,P015,2026-06-19,4,219.96
702,S003,P016,2026-06-19,4,279.96
703,S003,P017,2026-06-19,6,209.94
704,S003,P018,2026-06-19,2,29.98
705,S003,P019,2026-06-19,3,83.97
706,S003,P020,2026-06-19,3,224.97
707,S001,P001,2026-06-20,3,179.97
708,S001,P002,2026-06-20,6,239.94
709,S001,P003,2026-06-20,8,719.92
710,S001,P004,2026-06-20,3,59.97
711,S001,P005,2026-06-20,8,239.92
712,S001,P006,2026-06-20,6,719.94
713,S001,P007,2026-06-20,6,599.94
714,S001,P008,2026-06-20,1,79.99
715,S001,P009,2026-06-20,7,349.93
716,S001,P010,2026-06-20,6,149.94
717,S001,P011,2026-06-20,6,269.94
718,S001,P012,2026-06-20,2,69.98
719,S001,P013,2026-06-20,3,89.97
720,S001,P014,2026-06-20,10,199.9
721,S001,P015,2026-06-20,6,329.94
722,S001,P016,2026-06-20,6,419.94
723,S001,P017,2026-06-20,10,349.9
724,S001,P018,2026-06-20,7,104.93
725,S001,P019,2026-06-20,8,223.92
726,S001,P020,2026-06-20,2,149.98
727,S002,P001,2026-06-20,10,599.9
728,S002,P002,2026-06-20,10,399.9
729,S002,P003,2026-06-20,7,629.93
730,S002,P004,2026-06-20,6,119.94
731,S002,P005,2026-06-20,6,179.94
732,S002,P006,2026-06-20,8,959.92
733,S002,P007,2026-06-20,5,499.95
734,S002,P008,2026-06-20,1,79.99
735,S002,P009,2026-06-20,10,499.9
736,S002,P010,2026-06-20,10,249.9
737,S002,P011,2026-06-20,6,269.94
738,S002,P012,2026-06-20,7,244.93
739,S002,P013,2026-06-20,8,239.92
740,S002,P014,2026-06-20,8,159.92
741,S002,P015,2026-06-20,7,384.93
742,S002,P016,2026-06-20,10,699.9
743,S002,P017,2026-06-20,7,244.93
744,S002,P018,2026-06-20,3,44.97
745,S002,P019,2026-06-20,6,167.94
746,S002,P020,2026-06-20,3,224.97
747,S003,P001,2026-06-20,5,299.95
748,S003,P002,2026-06-20,6,239.94
749,S003,P003,2026-06-20,6,539.94
750,S003,P004,2026-06-20,2,39.98
751,S003,P005,2026-06-20,6,179.94
752,S003,P006,2026-06-20,12,1439.88
753,S003,P007,2026-06-20,8,799.92
754,S003,P008,2026-06-20,1,79.99
755,S003,P009,2026-06-20,8,399.92
756,S003,P010,2026-06-20,3,74.97
757,S003,P011,2026-06-20,10,449.9
758,S003,P012,2026-06-20,6,209.94
759,S003,P013,2026-06-20,3,89.97
760,S003,P014,2026-06-20,7,139.93
761,S003,P015,2026-06-20,7,384.93
762,S003,P016,2026-06-20,2,139.98
763,S003,P017,2026-06-20,6,209.94
764,S003,P018,2026-06-20,7,104.93
765,S003,P019,2026-06-20,7,195.93
766,S003,P020,2026-06-20,8,599.92
767,S001,P001,2026-06-21,2,119.98
768,S001,P002,2026-06-21,2,79.98
769,S001,P003,2026-06-21,8,719.92
770,S001,P004,2026-06-21,6,119.94
771,S001,P005,2026-06-21,3,89.97
772,S001,P006,2026-06-21,10,1199.9
773,S001,P007,2026-06-21,3,299.97
774,S001,P008,2026-06-21,1,79.99
775,S001,P009,2026-06-21,6,299.94
776,S001,P010,2026-06-21,5,124.95
777,S001,P011,2026-06-21,3,134.97
778,S001,P012,2026-06-21,6,209.94
779,S001,P013,2026-06-21,5,149.95
780,S001,P014,2026-06-21,5,99.95
781,S001,P015,2026-06-21,10,549.9
782,S001,P016,2026-06-21,6,419.94
783,S001,P017,2026-06-21,5,174.95
784,S001,P018,2026-06-21,10,149.9
785,S001,P019,2026-06-21,10,279.9
786,S001,P020,2026-06-21,6,449.94
787,S002,P001,2026-06-21,5,299.95
788,S002,P002,2026-06-21,10,399.9
789,S002,P003,2026-06-21,2,179.98
790,S002,P004,2026-06-21,6,119.94
791,S002,P005,2026-06-21,2,59.98
792,S002,P006,2026-06-21,11,1319.89
793,S002,P007,2026-06-21,2,199.98
794,S002,P009,2026-06-21,8,399.92
795,S002,P010,2026-06-21,2,49.98
796,S002,P011,2026-06-21,10,449.9
797,S002,P012,2026-06-21,8,279.92
798,S002,P013,2026-06-21,2,59.98
799,S002,P014,2026-06-21,10,199.9
800,S002,P015,2026-06-21,2,109.98
801,S002,P016,2026-06-21,3,209.97
802,S002,P017,2026-06-21,3,104.97
803,S002,P018,2026-06-21,10,149.9
804,S002,P019,2026-06-21,2,55.98
805,S002,P020,2026-06-21,7,524.93
806,S003,P001,2026-06-21,3,179.97
807,S003,P002,2026-06-21,3,119.97
808,S003,P003,2026-06-21,3,269.97
809,S003,P004,2026-06-21,6,119.94
810,S003,P005,2026-06-21,8,239.92
811,S003,P006,2026-06-21,11,1319.89
812,S003,P007,2026-06-21,3,299.97
813,S003,P008,2026-06-21,2,159.98
814,S003,P009,2026-06-21,5,249.95
815,S003,P010,2026-06-21,10,249.9
816,S003,P011,2026-06-21,5,224.95
817,S003,P012,2026-06-21,3,104.97
818,S003,P013,2026-06-21,7,209.93
819,S003,P014,2026-06-21,7,139.93
820,S003,P015,2026-06-21,8,439.92
821,S003,P016,2026-06-21,8,559.92
822,S003,P017,2026-06-21,2,69.98
823,S003,P018,2026-06-21,10,149.9
824,S003,P019,2026-06-21,10,279.9
825,S003,P020,2026-06-21,3,224.97
826,S001,P001,2026-06-22,4,239.96
827,S001,P002,2026-06-22,2,79.98
828,S001,P003,2026-06-22,6,539.94
829,S001,P004,2026-06-22,2,39.98
830,S001,P005,2026-06-22,4,119.96
831,S001,P006,2026-06-22,10,1199.9
832,S001,P007,2026-06-22,5,499.95
833,S001,P008,2026-06-22,2,159.98
834,S001,P009,2026-06-22,3,149.97
835,S001,P010,2026-06-22,2,49.98
836,S001,P011,2026-06-22,6,269.94
837,S001,P012,2026-06-22,7,244.93
838,S001,P013,2026-06-22,8,239.92
839,S001,P014,2026-06-22,7,139.93
840,S001,P015,2026-06-22,3,164.97
841,S001,P016,2026-06-22,2,139.98
842,S001,P017,2026-06-22,7,244.93
843,S001,P018,2026-06-22,8,119.92
844,S001,P019,2026-06-22,4,111.96
845,S001,P020,2026-06-22,8,599.92
846,S002,P001,2026-06-22,7,419.93
847,S002,P002,2026-06-22,6,239.94
848,S002,P003,2026-06-22,8,719.92
849,S002,P004,2026-06-22,2,39.98
850,S002,P005,2026-06-22,8,239.92
851,S002,P006,2026-06-22,5,599.95
852,S002,P007,2026-06-22,4,399.96
853,S002,P008,2026-06-22,1,79.99
854,S002,P009,2026-06-22,7,349.93
855,S002,P010,2026-06-22,4,99.96
856,S002,P011,2026-06-22,2,89.98
857,S002,P012,2026-06-22,6,209.94
858,S002,P013,2026-06-22,7,209.93
859,S002,P014,2026-06-22,4,79.96
860,S002,P015,2026-06-22,2,109.98
861,S002,P016,2026-06-22,8,559.92
862,S002,P017,2026-06-22,5,174.95
863,S002,P018,2026-06-22,8,119.92
864,S002,P019,2026-06-22,5,139.95
865,S002,P020,2026-06-22,2,149.98
866,S003,P001,2026-06-22,5,299.95
867,S003,P002,2026-06-22,4,159.96
868,S003,P003,2026-06-22,7,629.93
869,S003,P004,2026-06-22,8,159.92
870,S003,P005,2026-06-22,5,149.95
871,S003,P006,2026-06-22,6,719.94
872,S003,P007,2026-06-22,5,499.95
873,S003,P008,2026-06-22,2,159.98
874,S003,P009,2026-06-22,6,299.94
875,S003,P010,2026-06-22,7,174.93
876,S003,P011,2026-06-22,4,179.96
877,S003,P012,2026-06-22,6,209.94
878,S003,P013,2026-06-22,8,239.92
879,S003,P014,2026-06-22,6,119.94
880,S003,P015,2026-06-22,8,439.92
881,S003,P016,2026-06-22,5,349.95
882,S003,P017,2026-06-22,5,174.95
883,S003,P018,2026-06-22,5,74.95
884,S003,P019,2026-06-22,8,223.92
885,S003,P020,2026-06-22,7,524.93
886,S001,P001,2026-06-23,6,359.94
887,S001,P002,2026-06-23,4,159.96
888,S001,P003,2026-06-23,4,359.96
889,S001,P004,2026-06-23,8,159.92
890,S001,P005,2026-06-23,3,89.97
891,S001,P006,2026-06-23,5,599.95
892,S001,P007,2026-06-23,4,399.96
893,S001,P009,2026-06-23,8,399.92
894,S001,P010,2026-06-23,5,124.95
895,S001,P011,2026-06-23,6,269.94
896,S001,P012,2026-06-23,6,209.94
897,S001,P013,2026-06-23,7,209.93
898,S001,P014,2026-06-23,5,99.95
899,S001,P015,2026-06-23,4,219.96
900,S001,P016,2026-06-23,2,139.98
901,S001,P017,2026-06-23,5,174.95
902,S001,P018,2026-06-23,8,119.92
903,S001,P019,2026-06-23,4,111.96
904,S001,P020,2026-06-23,3,224.97
905,S002,P001,2026-06-23,5,299.95
906,S002,P002,2026-06-23,3,119.97
907,S002,P003,2026-06-23,4,359.96
908,S002,P004,2026-06-23,8,159.92
909,S002,P005,2026-06-23,4,119.96
910,S002,P006,2026-06-23,7,839.93
911,S002,P007,2026-06-23,6,599.94
912,S002,P008,2026-06-23,1,79.99
913,S002,P009,2026-06-23,6,299.94
914,S002,P010,2026-06-23,2,49.98
915,S002,P011,2026-06-23,6,269.94
916,S002,P012,2026-06-23,3,104.97
917,S002,P013,2026-06-23,2,59.98
918,S002,P014,2026-06-23,3,59.97
919,S002,P015,2026-06-23,7,384.93
920,S002,P016,2026-06-23,5,349.95
921,S002,P017,2026-06-23,5,174.95
922,S002,P018,2026-06-23,6,89.94
923,S002,P019,2026-06-23,8,223.92
924,S002,P020,2026-06-23,3,224.97
925,S003,P001,2026-06-23,7,419.93
926,S003,P002,2026-06-23,5,199.95
927,S003,P003,2026-06-23,7,629.93
928,S003,P004,2026-06-23,7,139.93
929,S003,P005,2026-06-23,5,149.95
930,S003,P006,2026-06-23,5,599.95
931,S003,P007,2026-06-23,2,199.98
932,S003,P009,2026-06-23,5,249.95
933,S003,P010,2026-06-23,7,174.93
934,S003,P011,2026-06-23,3,134.97
935,S003,P012,2026-06-23,4,139.96
936,S003,P013,2026-06-23,7,209.93
937,S003,P014,2026-06-23,6,119.94
938,S003,P015,2026-06-23,4,219.96
939,S003,P016,2026-06-23,5,349.95
940,S003,P017,2026-06-23,6,209.94
941,S003,P018,2026-06-23,6,89.94
942,S003,P019,2026-06-23,4,111.96
943,S003,P020,2026-06-23,5,374.95
944,S001,P001,2026-06-24,7,419.93
945,S001,P002,2026-06-24,6,239.94
946,S001,P003,2026-06-24,4,359.96
947,S001,P004,2026-06-24,4,79.96
948,S001,P005,2026-06-24,7,209.93
949,S001,P006,2026-06-24,7,839.93
950,S001,P007,2026-06-24,4,399.96
951,S001,P009,2026-06-24,2,99.98
952,S001,P010,2026-06-24,7,174.93
953,S001,P011,2026-06-24,3,134.97
954,S001,P012,2026-06-24,4,139.96
955,S001,P013,2026-06-24,2,59.98
956,S001,P014,2026-06-24,7,139.93
957,S001,P015,2026-06-24,6,329.94
958,S001,P016,2026-06-24,8,559.92
959,S001,P017,2026-06-24,7,244.93
960,S001,P018,2026-06-24,3,44.97
961,S001,P019,2026-06-24,3,83.97
962,S001,P020,2026-06-24,3,224.97
963,S002,P001,2026-06-24,7,419.93
964,S002,P002,2026-06-24,5,199.95
965,S002,P003,2026-06-24,4,359.96
966,S002,P004,2026-06-24,7,139.93
967,S002,P005,2026-06-24,6,179.94
968,S002,P006,2026-06-24,9,1079.91
969,S002,P007,2026-06-24,6,599.94
970,S002,P009,2026-06-24,8,399.92
971,S002,P010,2026-06-24,3,74.97
972,S002,P011,2026-06-24,4,179.96
973,S002,P012,2026-06-24,3,104.97
974,S002,P013,2026-06-24,4,119.96
975,S002,P014,2026-06-24,3,59.97
976,S002,P015,2026-06-24,4,219.96
977,S002,P016,2026-06-24,2,139.98
978,S002,P017,2026-06-24,7,244.93
979,S002,P018,2026-06-24,6,89.94
980,S002,P019,2026-06-24,3,83.97
981,S002,P020,2026-06-24,4,299.96
982,S003,P001,2026-06-24,2,119.98
983,S003,P002,2026-06-24,2,79.98
984,S003,P003,2026-06-24,6,539.94
985,S003,P004,2026-06-24,4,79.96
986,S003,P005,2026-06-24,7,209.93
987,S003,P006,2026-06-24,10,1199.9
988,S003,P007,2026-06-24,8,799.92
989,S003,P008,2026-06-24,1,79.99
990,S003,P009,2026-06-24,2,99.98
991,S003,P010,2026-06-24,8,199.92
992,S003,P011,2026-06-24,2,89.98
993,S003,P012,2026-06-24,6,209.94
994,S003,P013,2026-06-24,4,119.96
995,S003,P014,2026-06-24,5,99.95
996,S003,P015,2026-06-24,5,274.95
997,S003,P016,2026-06-24,5,349.95
998,S003,P017,2026-06-24,4,139.96
999,S003,P018,2026-06-24,3,44.97
1000,S003,P019,2026-06-24,2,55.98
1001,S003,P020,2026-06-24,4,299.96
1002,S001,P001,2026-06-25,8,479.92
1003,S001,P002,2026-06-25,5,199.95
1004,S001,P003,2026-06-25,2,179.98
1005,S001,P004,2026-06-25,8,159.92
1006,S001,P005,2026-06-25,2,59.98
1007,S001,P006,2026-06-25,8,959.92
1008,S001,P007,2026-06-25,2,199.98
1009,S001,P008,2026-06-25,2,159.98
1010,S001,P009,2026-06-25,7,349.93
1011,S001,P010,2026-06-25,2,49.98
1012,S001,P011,2026-06-25,3,134.97
1013,S001,P012,2026-06-25,3,104.97
1014,S001,P013,2026-06-25,8,239.92
1015,S001,P014,2026-06-25,6,119.94
1016,S001,P015,2026-06-25,4,219.96
1017,S001,P016,2026-06-25,2,139.98
1018,S001,P017,2026-06-25,3,104.97
1019,S001,P018,2026-06-25,2,29.98
1020,S001,P019,2026-06-25,6,167.94
1021,S001,P020,2026-06-25,8,599.92
1022,S002,P001,2026-06-25,5,299.95
1023,S002,P002,2026-06-25,6,239.94
1024,S002,P003,2026-06-25,6,539.94
1025,S002,P004,2026-06-25,8,159.92
1026,S002,P005,2026-06-25,6,179.94
1027,S002,P006,2026-06-25,9,1079.91
1028,S002,P007,2026-06-25,5,499.95
1029,S002,P008,2026-06-25,1,79.99
1030,S002,P009,2026-06-25,4,199.96
1031,S002,P010,2026-06-25,8,199.92
1032,S002,P011,2026-06-25,6,269.94
1033,S002,P012,2026-06-25,5,174.95
1034,S002,P013,2026-06-25,4,119.96
1035,S002,P014,2026-06-25,6,119.94
1036,S002,P015,2026-06-25,6,329.94
1037,S002,P016,2026-06-25,2,139.98
1038,S002,P017,2026-06-25,6,209.94
1039,S002,P018,2026-06-25,7,104.93
1040,S002,P019,2026-06-25,2,55.98
1041,S002,P020,2026-06-25,8,599.92
1042,S003,P001,2026-06-25,3,179.97
1043,S003,P002,2026-06-25,7,279.93
1044,S003,P003,2026-06-25,3,269.97
1045,S003,P004,2026-06-25,4,79.96
1046,S003,P005,2026-06-25,7,209.93
1047,S003,P006,2026-06-25,6,719.94
1048,S003,P007,2026-06-25,3,299.97
1049,S003,P008,2026-06-25,2,159.98
1050,S003,P009,2026-06-25,2,99.98
1051,S003,P010,2026-06-25,3,74.97
1052,S003,P011,2026-06-25,2,89.98
1053,S003,P012,2026-06-25,5,174.95
1054,S003,P013,2026-06-25,5,149.95
1055,S003,P014,2026-06-25,7,139.93
1056,S003,P015,2026-06-25,6,329.94
1057,S003,P016,2026-06-25,5,349.95
1058,S003,P017,2026-06-25,4,139.96
1059,S003,P018,2026-06-25,2,29.98
1060,S003,P019,2026-06-25,3,83.97
1061,S003,P020,2026-06-25,4,299.96
1062,S001,P001,2026-06-26,7,419.93
1063,S001,P002,2026-06-26,4,159.96
1064,S001,P003,2026-06-26,7,629.93
1065,S001,P004,2026-06-26,8,159.92
1066,S001,P005,2026-06-26,5,149.95
1067,S001,P006,2026-06-26,10,1199.9
1068,S001,P007,2026-06-26,3,299.97
1069,S001,P008,2026-06-26,2,159.98
1070,S001,P009,2026-06-26,6,299.94
1071,S001,P010,2026-06-26,7,174.93
1072,S001,P011,2026-06-26,8,359.92
1073,S001,P012,2026-06-26,3,104.97
1074,S001,P013,2026-06-26,5,149.95
1075,S001,P014,2026-06-26,2,39.98
1076,S001,P015,2026-06-26,6,329.94
1077,S001,P016,2026-06-26,3,209.97
1078,S001,P017,2026-06-26,7,244.93
1079,S001,P018,2026-06-26,3,44.97
1080,S001,P019,2026-06-26,4,111.96
1081,S001,P020,2026-06-26,8,599.92
1082,S002,P001,2026-06-26,3,179.97
1083,S002,P002,2026-06-26,2,79.98
1084,S002,P003,2026-06-26,2,179.98
1085,S002,P004,2026-06-26,3,59.97
1086,S002,P005,2026-06-26,8,239.92
1087,S002,P006,2026-06-26,9,1079.91
1088,S002,P007,2026-06-26,7,699.93
1089,S002,P008,2026-06-26,2,159.98
1090,S002,P009,2026-06-26,4,199.96
1091,S002,P010,2026-06-26,5,124.95
1092,S002,P011,2026-06-26,2,89.98
1093,S002,P012,2026-06-26,5,174.95
1094,S002,P013,2026-06-26,7,209.93
1095,S002,P014,2026-06-26,4,79.96
1096,S002,P015,2026-06-26,7,384.93
1097,S002,P016,2026-06-26,5,349.95
1098,S002,P017,2026-06-26,4,139.96
1099,S002,P018,2026-06-26,6,89.94
1100,S002,P019,2026-06-26,6,167.94
1101,S002,P020,2026-06-26,5,374.95
1102,S003,P001,2026-06-26,5,299.95
1103,S003,P002,2026-06-26,2,79.98
1104,S003,P003,2026-06-26,6,539.94
1105,S003,P004,2026-06-26,2,39.98
1106,S003,P005,2026-06-26,5,149.95
1107,S003,P006,2026-06-26,7,839.93
1108,S003,P007,2026-06-26,6,599.94
1109,S003,P009,2026-06-26,2,99.98
1110,S003,P010,2026-06-26,3,74.97
1111,S003,P011,2026-06-26,7,314.93
1112,S003,P012,2026-06-26,8,279.92
1113,S003,P013,2026-06-26,8,239.92
1114,S003,P014,2026-06-26,6,119.94
1115,S003,P015,2026-06-26,6,329.94
1116,S003,P016,2026-06-26,2,139.98
1117,S003,P017,2026-06-26,8,279.92
1118,S003,P018,2026-06-26,7,104.93
1119,S003,P019,2026-06-26,8,223.92
1120,S003,P020,2026-06-26,4,299.96
1121,S001,P001,2026-06-27,7,419.93
1122,S001,P002,2026-06-27,2,79.98
1123,S001,P003,2026-06-27,10,899.9
1124,S001,P004,2026-06-27,10,199.9
1125,S001,P005,2026-06-27,3,89.97
1126,S001,P006,2026-06-27,11,1319.89
1127,S001,P007,2026-06-27,8,799.92
1128,S001,P008,2026-06-27,1,79.99
1129,S001,P009,2026-06-27,3,149.97
1130,S001,P010,2026-06-27,7,174.93
1131,S001,P011,2026-06-27,6,269.94
1132,S001,P012,2026-06-27,8,279.92
1133,S001,P013,2026-06-27,10,299.9
1134,S001,P014,2026-06-27,6,119.94
1135,S001,P015,2026-06-27,2,109.98
1136,S001,P016,2026-06-27,6,419.94
1137,S001,P017,2026-06-27,5,174.95
1138,S001,P018,2026-06-27,6,89.94
1139,S001,P019,2026-06-27,5,139.95
1140,S001,P020,2026-06-27,5,374.95
1141,S002,P001,2026-06-27,8,479.92
1142,S002,P002,2026-06-27,2,79.98
1143,S002,P003,2026-06-27,10,899.9
1144,S002,P004,2026-06-27,3,59.97
1145,S002,P005,2026-06-27,5,149.95
1146,S002,P006,2026-06-27,12,1439.88
1147,S002,P007,2026-06-27,6,599.94
1148,S002,P008,2026-06-27,2,159.98
1149,S002,P009,2026-06-27,6,299.94
1150,S002,P010,2026-06-27,10,249.9
1151,S002,P011,2026-06-27,10,449.9
1152,S002,P012,2026-06-27,7,244.93
1153,S002,P013,2026-06-27,2,59.98
1154,S002,P014,2026-06-27,6,119.94
1155,S002,P015,2026-06-27,2,109.98
1156,S002,P016,2026-06-27,5,349.95
1157,S002,P017,2026-06-27,5,174.95
1158,S002,P018,2026-06-27,5,74.95
1159,S002,P019,2026-06-27,2,55.98
1160,S002,P020,2026-06-27,10,749.9
1161,S003,P001,2026-06-27,6,359.94
1162,S003,P002,2026-06-27,10,399.9
1163,S003,P003,2026-06-27,7,629.93
1164,S003,P004,2026-06-27,10,199.9
1165,S003,P005,2026-06-27,2,59.98
1166,S003,P006,2026-06-27,11,1319.89
1167,S003,P007,2026-06-27,6,599.94
1168,S003,P009,2026-06-27,3,149.97
1169,S003,P010,2026-06-27,7,174.93
1170,S003,P011,2026-06-27,5,224.95
1171,S003,P012,2026-06-27,7,244.93
1172,S003,P013,2026-06-27,10,299.9
1173,S003,P014,2026-06-27,6,119.94
1174,S003,P015,2026-06-27,8,439.92
1175,S003,P016,2026-06-27,6,419.94
1176,S003,P017,2026-06-27,10,349.9
1177,S003,P018,2026-06-27,2,29.98
1178,S003,P019,2026-06-27,3,83.97
1179,S003,P020,2026-06-27,5,374.95
1180,S001,P001,2026-06-28,7,419.93
1181,S001,P002,2026-06-28,3,119.97
1182,S001,P003,2026-06-28,5,449.95
1183,S001,P004,2026-06-28,6,119.94
1184,S001,P005,2026-06-28,8,239.92
1185,S001,P006,2026-06-28,6,719.94
1186,S001,P007,2026-06-28,2,199.98
1187,S001,P008,2026-06-28,2,159.98
1188,S001,P009,2026-06-28,10,499.9
1189,S001,P010,2026-06-28,3,74.97
1190,S001,P011,2026-06-28,8,359.92
1191,S001,P012,2026-06-28,3,104.97
1192,S001,P013,2026-06-28,5,149.95
1193,S001,P014,2026-06-28,7,139.93
1194,S001,P015,2026-06-28,2,109.98
1195,S001,P016,2026-06-28,7,489.93
1196,S001,P017,2026-06-28,6,209.94
1197,S001,P018,2026-06-28,2,29.98
1198,S001,P019,2026-06-28,3,83.97
1199,S001,P020,2026-06-28,10,749.9
1200,S002,P001,2026-06-28,2,119.98
1201,S002,P002,2026-06-28,6,239.94
1202,S002,P003,2026-06-28,2,179.98
1203,S002,P004,2026-06-28,8,159.92
1204,S002,P005,2026-06-28,10,299.9
1205,S002,P006,2026-06-28,10,1199.9
1206,S002,P007,2026-06-28,8,799.92
1207,S002,P008,2026-06-28,2,159.98
1208,S002,P009,2026-06-28,8,399.92
1209,S002,P010,2026-06-28,5,124.95
1210,S002,P011,2026-06-28,6,269.94
1211,S002,P012,2026-06-28,10,349.9
1212,S002,P013,2026-06-28,6,179.94
1213,S002,P014,2026-06-28,6,119.94
1214,S002,P015,2026-06-28,3,164.97
1215,S002,P016,2026-06-28,6,419.94
1216,S002,P017,2026-06-28,7,244.93
1217,S002,P018,2026-06-28,3,44.97
1218,S002,P019,2026-06-28,6,167.94
1219,S002,P020,2026-06-28,3,224.97
1220,S003,P001,2026-06-28,7,419.93
1221,S003,P002,2026-06-28,7,279.93
1222,S003,P003,2026-06-28,8,719.92
1223,S003,P004,2026-06-28,3,59.97
1224,S003,P005,2026-06-28,10,299.9
1225,S003,P006,2026-06-28,8,959.92
1226,S003,P007,2026-06-28,10,999.9
1227,S003,P008,2026-06-28,1,79.99
1228,S003,P009,2026-06-28,5,249.95
1229,S003,P010,2026-06-28,10,249.9
1230,S003,P011,2026-06-28,7,314.93
1231,S003,P012,2026-06-28,5,174.95
1232,S003,P013,2026-06-28,10,299.9
1233,S003,P014,2026-06-28,2,39.98
1234,S003,P015,2026-06-28,5,274.95
1235,S003,P016,2026-06-28,8,559.92
1236,S003,P017,2026-06-28,5,174.95
1237,S003,P018,2026-06-28,10,149.9
1238,S003,P019,2026-06-28,7,195.93
1239,S003,P020,2026-06-28,7,524.93
1240,S001,P001,2026-06-29,7,419.93
1241,S001,P002,2026-06-29,5,199.95
1242,S001,P003,2026-06-29,8,719.92
1243,S001,P004,2026-06-29,3,59.97
1244,S001,P005,2026-06-29,5,149.95
1245,S001,P006,2026-06-29,8,959.92
1246,S001,P007,2026-06-29,4,399.96
1247,S001,P008,2026-06-29,2,159.98
1248,S001,P009,2026-06-29,8,399.92
1249,S001,P010,2026-06-29,6,149.94
1250,S001,P011,2026-06-29,5,224.95
1251,S001,P012,2026-06-29,5,174.95
1252,S001,P013,2026-06-29,4,119.96
1253,S001,P014,2026-06-29,8,159.92
1254,S001,P015,2026-06-29,3,164.97
1255,S001,P016,2026-06-29,7,489.93
1256,S001,P017,2026-06-29,3,104.97
1257,S001,P018,2026-06-29,6,89.94
1258,S001,P019,2026-06-29,5,139.95
1259,S001,P020,2026-06-29,3,224.97
1260,S002,P001,2026-06-29,8,479.92
1261,S002,P002,2026-06-29,8,319.92
1262,S002,P003,2026-06-29,5,449.95
1263,S002,P004,2026-06-29,2,39.98
1264,S002,P005,2026-06-29,4,119.96
1265,S002,P006,2026-06-29,8,959.92
1266,S002,P007,2026-06-29,7,699.93
1267,S002,P008,2026-06-29,1,79.99
1268,S002,P009,2026-06-29,5,249.95
1269,S002,P010,2026-06-29,7,174.93
1270,S002,P011,2026-06-29,8,359.92
1271,S002,P012,2026-06-29,8,279.92
1272,S002,P013,2026-06-29,7,209.93
1273,S002,P014,2026-06-29,3,59.97
1274,S002,P015,2026-06-29,5,274.95
1275,S002,P016,2026-06-29,2,139.98
1276,S002,P017,2026-06-29,3,104.97
1277,S002,P018,2026-06-29,6,89.94
1278,S002,P019,2026-06-29,6,167.94
1279,S002,P020,2026-06-29,4,299.96
1280,S003,P001,2026-06-29,8,479.92
1281,S003,P002,2026-06-29,2,79.98
1282,S003,P003,2026-06-29,8,719.92
1283,S003,P004,2026-06-29,8,159.92
1284,S003,P005,2026-06-29,5,149.95
1285,S003,P006,2026-06-29,9,1079.91
1286,S003,P007,2026-06-29,5,499.95
1287,S003,P008,2026-06-29,2,159.98
1288,S003,P009,2026-06-29,3,149.97
1289,S003,P010,2026-06-29,5,124.95
1290,S003,P011,2026-06-29,8,359.92
1291,S003,P012,2026-06-29,7,244.93
1292,S003,P013,2026-06-29,3,89.97
1293,S003,P014,2026-06-29,2,39.98
1294,S003,P015,2026-06-29,5,274.95
1295,S003,P016,2026-06-29,8,559.92
1296,S003,P017,2026-06-29,4,139.96
1297,S003,P018,2026-06-29,4,59.96
1298,S003,P019,2026-06-29,6,167.94
1299,S003,P020,2026-06-29,7,524.93
1300,S001,P001,2026-06-30,5,299.95
1301,S001,P002,2026-06-30,7,279.93
1302,S001,P003,2026-06-30,2,179.98
1303,S001,P004,2026-06-30,8,159.92
1304,S001,P005,2026-06-30,4,119.96
1305,S001,P006,2026-06-30,10,1199.9
1306,S001,P007,2026-06-30,8,799.92
1307,S001,P008,2026-06-30,1,79.99
1308,S001,P009,2026-06-30,4,199.96
1309,S001,P010,2026-06-30,7,174.93
1310,S001,P011,2026-06-30,7,314.93
1311,S001,P012,2026-06-30,8,279.92
1312,S001,P013,2026-06-30,5,149.95
